,Happiness,Future,Hardwork,FWBscore,FSscore,FKscore,KHscore,Financial knowledge,Reliable,Self-commitment,Financial Goals,Goal confidence,Planning,Management,Expenses difficulty,Savings habit,Retirement savings,Non-retirement savings,Housing,Monthly payment,Home value,Remaining mortgage,Housing satisfaction,Savings amount,Smart investing,Poor investing,Number of earners,Income volatility,Material hardship,Benefits,Life shocks,Parents education,Finance taught,Materialism,Health,Stress,Probability of 75 years,Financial planning horizon,Household education,Education,Kids 0-7,Kids 7-12,Kids 13-17,Kids 18+,Self-employed,Full-time,Part-time,Homemaker,Student,Unable to work,Unemployed,Retired,Other employment,Military status,Age,Race,Female,House size,Marital status,Metro area,Percent of poverty line,Region,Poor county,Above med income
1378,5,6,7,39,39,0.6666666666666666,0.7777777777777778,5,5,3,1,3,3.25,4.75,2,2,0,0,I do not currently own or rent,Less than $300,Doesn't apply,-2,3,3,0,1,1,1,4,0,1,Bachelors degree,2,2.3333333333333335,2,4,99,2,Bachelors degree,Bachelors degree,0,0,0,0,0,0,0,0,0,0,1,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,1,1,Divorced/Separated,1,200%+ FPL,West-North Central,0,0
1379,5,5,5,58,36,1.0,0.7777777777777778,4,4,3,0,3,3.25,4.5,1,2,0,0,I own my home,Prefer not to say,"$150,000-249,999",1,4,99,0,1,1,1,0,3,1,High school degree/GED,1,1.0,3,4,100,4,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,White - Non-Hispanic,1,1,Widowed,1,200%+ FPL,Mountain,0,0
1380,7,7,7,73,81,1.0,0.6666666666666666,5,5,5,1,4,5.0,5.0,1,5,1,0,I own my home,Less than $300,"$250,000-399,999",1,3,7,1,1,2,1,0,3,2,Bachelors degree,4,3.0,4,2,100,4,Bachelors degree,Bachelors degree,0,0,0,2,0,1,0,0,0,0,0,0,0,Veteran (veteran or retired),45-54,Other - Non-Hispanic,0,4,Married,1,200%+ FPL,Pacific,1,1
1381,6,6,7,59,44,0.6666666666666666,0.5555555555555556,6,3,3,0,4,4.0,4.75,1,2,1,1,I own my home,Less than $300,"$150,000-249,999",1,4,99,0,1,1,1,0,2,0,High school degree/GED,7,3.3333333333333335,4,2,100,4,High school degree/GED,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,White - Non-Hispanic,1,1,Widowed,1,200%+ FPL,East-South Central,0,1
1382,6,6,4,57,52,1.0,0.6666666666666666,5,3,4,0,3,4.0,5.0,1,3,0,0,I rent,$300-499,Doesn't apply,-2,4,99,0,1,2,1,0,0,0,Less than high school,2,2.3333333333333335,4,4,75,3,High school degree/GED,Less than high school,1,1,1,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,0,5,Married,1,100%-199% FPL,Mid-Atlantic,1,0
1383,5,5,5,77,63,1.0,1.0,5,5,5,1,4,4.0,4.75,1,6,1,1,I own my home,$750-999,"Less than $150,000",1,3,7,0,1,1,1,0,5,0,High school degree/GED,1,2.3333333333333335,3,4,75,4,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,Other - Non-Hispanic,0,2,Married,1,200%+ FPL,Mid-Atlantic,0,1
1384,4,4,6,37,46,1.0,0.5555555555555556,5,3,2,0,2,3.5,3.0,3,3,0,0,I own my home,$500-749,"Less than $150,000",2,3,2,0,1,2,2,3,2,1,Less than high school,2,2.6666666666666665,1,3,0,5,Some college/Associate,Less than high school,0,0,0,0,0,0,0,0,0,1,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,2,Living with partner,1,<100% FPL,Pacific,0,0
1385,5,7,7,60,67,1.0,0.7777777777777778,6,5,5,1,4,4.0,4.5,1,6,1,1,I own my home,"$1,000-1,499","$150,000-249,999",3,4,5,0,1,2,1,0,3,2,Some college/Associate,6,4.0,5,4,100,2,Graduate/professional degree,Bachelors degree,0,0,0,0,0,0,0,0,0,0,1,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,2,Married,1,200%+ FPL,New England,0,1
1386,4,5,6,48,54,1.0,0.8888888888888888,5,5,4,0,3,4.0,3.75,1,5,1,0,I own my home,$500-749,"Less than $150,000",2,3,4,0,1,1,1,0,4,3,Some college/Associate,0,2.6666666666666665,4,5,60,2,Bachelors degree,Bachelors degree,2,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,4,Married,0,100%-199% FPL,East-North Central,0,0
1387,7,7,7,43,41,1.0,0.6666666666666666,6,5,2,1,2,2.0,3.0,1,1,0,0,I rent,$750-999,Doesn't apply,-2,3,3,0,0,2,1,0,3,1,Less than high school,2,2.0,2,3,3,1,Less than high school,Less than high school,1,2,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,5,Living with partner,1,<100% FPL,East-North Central,1,0
1388,3,2,2,29,42,0.6666666666666666,0.4444444444444444,4,4,3,0,3,2.25,3.0,2,2,0,0,I do not currently own or rent,$500-749,Doesn't apply,-2,3,1,0,1,2,2,2,0,2,Less than high school,0,3.6666666666666665,2,4,10,4,High school degree/GED,Less than high school,0,0,0,0,0,0,0,0,0,0,1,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,3,Never married,1,100%-199% FPL,East-North Central,0,0
1389,5,5,6,58,35,1.0,0.6666666666666666,5,4,3,1,3,3.0,3.5,2,2,1,0,I own my home,$750-999,"$150,000-249,999",2,1,3,0,1,2,1,0,4,0,Some college/Associate,3,2.6666666666666665,4,2,100,3,Some college/Associate,Some college/Associate,0,0,0,1,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,Hispanic,1,4,Never married,0,200%+ FPL,Mountain,1,1
1390,6,7,7,57,51,0.6666666666666666,0.7777777777777778,5,5,4,1,4,3.25,4.0,1,3,0,0,I own my home,$750-999,"Less than $150,000",2,3,1,0,1,1,1,0,1,0,Some college/Associate,0,3.6666666666666665,4,4,100,5,Some college/Associate,High school degree/GED,0,1,0,0,0,0,0,1,1,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,3,Married,1,200%+ FPL,West-North Central,0,1
1391,7,7,7,80,82,0.6666666666666666,0.7777777777777778,7,5,5,1,4,5.0,4.75,1,5,1,1,I own my home,$500-749,"Less than $150,000",2,4,5,0,1,2,1,0,1,0,Some college/Associate,2,2.0,4,1,100,5,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,2,Married,1,200%+ FPL,South Atlantic,1,1
1392,7,7,7,62,45,0.3333333333333333,0.4444444444444444,5,5,4,0,2,2.75,4.25,1,5,1,0,I rent,"$2,000 or more",Doesn't apply,-2,4,7,0,1,2,1,0,4,1,High school degree/GED,6,3.0,4,2,100,3,Graduate/professional degree,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,2,Married,1,200%+ FPL,West-South Central,0,1
1393,6,5,6,62,53,1.0,0.8888888888888888,6,4,4,1,4,4.0,5.0,1,6,1,1,I own my home,Prefer not to say,Prefer not to say,99,3,99,0,1,2,1,0,4,0,High school degree/GED,7,3.3333333333333335,3,3,100,5,High school degree/GED,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,2,Married,1,200%+ FPL,West-North Central,0,0
1394,3,3,5,49,58,1.0,0.6666666666666666,5,4,3,0,2,3.75,3.25,2,2,0,0,I do not currently own or rent,$500-749,Doesn't apply,-2,1,5,0,1,3,1,2,0,1,Some college/Associate,4,1.0,1,4,10,1,Bachelors degree,Some college/Associate,0,0,0,0,0,0,0,0,0,1,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,0,4,Never married,0,100%-199% FPL,Mid-Atlantic,0,0
1395,6,6,6,63,49,1.0,0.6666666666666666,5,5,3,1,3,2.75,4.0,1,6,1,1,I own my home,"$2,000 or more","$400,000 or more",3,4,7,0,1,2,1,0,4,0,Graduate/professional degree,6,2.6666666666666665,4,3,85,3,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,0,0,1,0,0,1,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,1,2,Married,1,200%+ FPL,New England,0,1
1396,6,4,1,47,50,1.0,0.6666666666666666,6,4,3,0,3,3.75,4.5,1,4,1,0,I own my home,"$1,500-1,999","$150,000-249,999",3,3,4,0,1,2,1,0,4,0,Less than high school,1,1.6666666666666667,2,3,50,3,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,2,Married,1,200%+ FPL,East-North Central,0,1
1397,7,6,7,41,69,0.6666666666666666,0.3333333333333333,6,5,5,1,4,4.5,3.75,2,4,0,0,I own my home,$300-499,"$150,000-249,999",1,3,3,0,1,3,3,0,2,1,Some college/Associate,7,3.3333333333333335,4,4,100,1,Some college/Associate,Some college/Associate,0,0,1,1,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,Black - Non-Hispanic,1,1,Married,0,<100% FPL,South Atlantic,1,0
1398,5,5,5,67,58,0.6666666666666666,0.7777777777777778,4,5,5,1,4,4.0,4.5,1,5,1,1,I own my home,Less than $300,"$150,000-249,999",1,3,6,0,1,1,1,0,3,1,Some college/Associate,5,2.0,3,2,50,2,Some college/Associate,Some college/Associate,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,1,Never married,1,200%+ FPL,East-North Central,1,0
1399,4,7,7,51,41,1.0,0.5555555555555556,4,3,2,0,1,2.5,2.5,2,6,0,1,I rent,$750-999,Doesn't apply,-2,3,99,0,0,2,1,4,0,2,Less than high school,3,3.0,4,4,50,1,High school degree/GED,Some college/Associate,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,Hispanic,1,2,Never married,1,<100% FPL,South Atlantic,1,0
1400,5,5,6,57,42,0.6666666666666666,0.7777777777777778,5,4,3,0,3,3.75,3.25,1,3,1,0,I rent,$750-999,Doesn't apply,-2,4,4,0,1,2,1,0,2,0,High school degree/GED,2,2.6666666666666665,3,2,50,3,High school degree/GED,High school degree/GED,0,0,1,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,Hispanic,0,3,Divorced/Separated,0,200%+ FPL,New England,0,1
1401,1,4,4,59,42,0.6666666666666666,0.2222222222222222,1,3,3,0,3,3.0,3.0,1,4,0,0,I rent,$750-999,Doesn't apply,-2,3,98,0,0,2,1,5,1,1,High school degree/GED,1,3.0,3,3,0,4,High school degree/GED,High school degree/GED,0,1,0,0,0,0,0,0,0,0,0,0,1,Neither Active nor Veteran,45-54,White - Non-Hispanic,1,3,Divorced/Separated,0,<100% FPL,West-South Central,0,0
1402,5,6,5,51,40,0.0,0.3333333333333333,4,2,3,0,-1,3.0,3.0,2,2,0,1,I own my home,$500-749,"Less than $150,000",1,3,98,0,0,2,2,6,3,3,Graduate/professional degree,4,3.6666666666666665,2,4,65,2,Some college/Associate,Graduate/professional degree,0,0,0,0,1,1,0,1,0,0,0,0,0,Spouse/dependent Active,45-54,White - Non-Hispanic,0,4,Married,1,100%-199% FPL,West-South Central,0,0
1403,6,7,7,55,85,0.3333333333333333,0.3333333333333333,6,5,5,1,4,5.0,4.25,1,5,1,0,I rent,$300-499,Doesn't apply,-2,4,99,0,0,1,3,0,1,1,High school degree/GED,7,3.0,3,3,50,2,High school degree/GED,High school degree/GED,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,35-44,Black - Non-Hispanic,0,2,Never married,1,100%-199% FPL,East-North Central,0,0
1404,6,6,7,67,59,1.0,0.7777777777777778,4,5,4,1,3,4.5,4.5,1,6,1,1,I own my home,"$1,000-1,499","$250,000-399,999",2,3,6,0,1,2,2,0,4,1,Some college/Associate,1,2.3333333333333335,4,2,50,4,Bachelors degree,Some college/Associate,0,1,1,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,1,4,Married,1,200%+ FPL,Mid-Atlantic,0,1
1405,6,6,6,72,85,1.0,1.0,7,5,5,1,4,5.0,5.0,1,6,0,0,I rent,"$1,000-1,499",Doesn't apply,-2,4,5,0,1,1,1,0,1,0,Graduate/professional degree,0,2.0,4,2,100,5,Graduate/professional degree,Bachelors degree,0,0,1,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,3,Married,1,200%+ FPL,Mountain,1,1
1406,6,6,6,54,51,1.0,0.5555555555555556,4,4,3,1,2,3.5,3.25,2,5,0,0,I rent,"$1,500-1,999",Doesn't apply,-2,4,5,0,1,2,1,0,0,0,High school degree/GED,5,2.6666666666666665,3,3,70,3,High school degree/GED,High school degree/GED,0,0,0,2,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),70-74,White - Non-Hispanic,0,1,Married,1,200%+ FPL,Mid-Atlantic,0,1
1407,6,5,5,48,47,1.0,0.6666666666666666,3,5,4,1,4,4.0,3.75,1,5,1,1,I own my home,"$1,000-1,499","Less than $150,000",2,3,3,0,1,2,1,0,3,1,High school degree/GED,5,1.3333333333333333,4,3,10,2,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,1,2,Married,0,200%+ FPL,New England,0,1
1408,6,6,6,54,48,1.0,1.0,6,3,3,1,4,3.0,5.0,1,6,1,1,I do not currently own or rent,Prefer not to say,Doesn't apply,-2,4,99,0,1,3,1,0,4,0,Some college/Associate,5,3.0,4,3,100,2,Some college/Associate,Some college/Associate,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,18-24,White - Non-Hispanic,0,4,Never married,1,200%+ FPL,Mid-Atlantic,0,1
1409,2,3,4,45,36,1.0,0.8888888888888888,4,3,3,1,2,1.5,4.25,2,3,0,0,I own my home,$500-749,"Less than $150,000",1,2,3,0,1,1,2,0,0,0,High school degree/GED,1,3.6666666666666665,3,4,12,4,High school degree/GED,High school degree/GED,0,0,0,0,1,0,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,0,1,Never married,1,200%+ FPL,East-North Central,0,0
1410,7,7,7,59,58,0.6666666666666666,0.8888888888888888,5,5,5,1,3,3.25,5.0,1,2,1,1,I own my home,Prefer not to say,"Less than $150,000",1,3,5,0,1,1,1,1,1,1,Some college/Associate,4,2.3333333333333335,3,4,50,1,High school degree/GED,High school degree/GED,0,0,1,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,2,Widowed,1,100%-199% FPL,West-North Central,0,0
1411,1,5,1,49,19,0.6666666666666666,0.4444444444444444,3,1,1,0,3,3.75,3.0,1,4,0,0,I rent,"$2,000 or more",Doesn't apply,-2,2,3,0,0,1,1,1,2,0,High school degree/GED,0,3.6666666666666665,2,4,100,1,High school degree/GED,High school degree/GED,0,0,0,1,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,Black - Non-Hispanic,1,2,Widowed,1,100%-199% FPL,Mid-Atlantic,0,0
1412,7,6,5,75,57,1.0,1.0,6,5,4,1,4,2.5,5.0,1,6,1,0,I own my home,Less than $300,"$250,000-399,999",1,4,7,0,1,2,1,0,4,0,Graduate/professional degree,7,1.0,4,2,95,5,Graduate/professional degree,Graduate/professional degree,0,0,0,1,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,2,Married,0,200%+ FPL,South Atlantic,1,1
1413,4,4,4,60,42,1.0,0.8888888888888888,4,5,4,1,4,4.0,4.0,1,3,1,1,I own my home,$300-499,"Less than $150,000",2,3,99,0,1,2,1,0,5,0,Graduate/professional degree,7,3.0,5,4,75,5,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,"Active military (active, reserve, natl guard)",25-34,White - Non-Hispanic,0,2,Married,1,200%+ FPL,Mountain,0,0
1414,5,5,6,48,51,0.6666666666666666,0.6666666666666666,4,4,3,1,3,3.5,4.0,2,3,0,0,I own my home,"$1,000-1,499","$150,000-249,999",2,3,4,0,1,2,2,0,0,1,High school degree/GED,4,2.3333333333333335,4,3,75,1,Graduate/professional degree,High school degree/GED,0,0,0,2,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,1,Married,0,200%+ FPL,Mid-Atlantic,0,0
1415,7,7,7,95,49,1.0,0.7777777777777778,5,5,5,0,4,4.0,4.5,1,5,0,0,I own my home,"$1,000-1,499","$250,000-399,999",2,4,6,0,1,2,1,0,0,1,High school degree/GED,1,3.0,4,1,100,3,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Veteran (veteran or retired),75+,White - Non-Hispanic,0,2,Married,1,200%+ FPL,East-North Central,0,0
1416,6,3,1,65,45,1.0,0.5555555555555556,5,3,3,1,3,3.25,4.75,1,6,0,0,I own my home,I dont know,"Less than $150,000",99,4,99,0,1,2,1,0,0,0,High school degree/GED,1,3.0,4,1,100,4,Bachelors degree,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,75+,White - Non-Hispanic,1,2,Married,1,200%+ FPL,New England,0,0
1417,7,7,7,79,52,1.0,0.8888888888888888,6,5,5,0,4,3.25,4.75,1,6,1,0,I own my home,Prefer not to say,"$150,000-249,999",-1,4,7,0,1,2,1,0,5,0,High school degree/GED,5,2.0,4,2,100,4,Graduate/professional degree,Some college/Associate,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,4,Married,0,200%+ FPL,East-North Central,0,1
1418,6,6,6,72,64,1.0,0.7777777777777778,5,4,3,0,4,2.25,4.75,1,5,0,0,I own my home,Less than $300,"$400,000 or more",1,4,7,0,1,2,1,0,2,1,Less than high school,0,1.6666666666666667,4,2,100,3,Graduate/professional degree,Graduate/professional degree,0,0,0,0,1,0,0,0,0,0,0,0,0,Veteran (veteran or retired),75+,Hispanic,0,2,Married,1,200%+ FPL,Pacific,0,1
1419,5,7,5,65,67,0.3333333333333333,0.8888888888888888,6,5,1,0,3,1.0,3.25,1,2,0,0,I own my home,Prefer not to say,"$400,000 or more",1,4,99,0,1,2,1,0,2,1,Some college/Associate,2,1.6666666666666667,3,4,100,2,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,62-69,White - Non-Hispanic,1,2,Married,1,200%+ FPL,Pacific,1,1
1420,4,5,6,53,55,0.3333333333333333,0.6666666666666666,5,4,4,1,4,4.0,4.75,1,5,0,0,I rent,$500-749,Doesn't apply,-2,3,4,0,1,2,2,0,4,0,Graduate/professional degree,5,3.3333333333333335,5,3,60,4,Bachelors degree,Bachelors degree,0,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,18-24,White - Non-Hispanic,1,2,Married,1,200%+ FPL,East-North Central,0,1
1421,7,6,6,81,56,0.6666666666666666,0.6666666666666666,6,5,5,1,4,4.0,4.75,1,6,0,1,I own my home,$750-999,"$250,000-399,999",2,4,99,0,1,3,2,0,1,3,Some college/Associate,3,2.0,3,4,100,4,Some college/Associate,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,75+,Black - Non-Hispanic,1,4,Widowed,1,200%+ FPL,South Atlantic,0,1
1422,6,6,5,63,54,1.0,1.0,6,4,3,0,3,3.0,3.5,1,4,0,0,I own my home,Prefer not to say,"$250,000-399,999",1,3,99,0,1,2,1,0,1,0,High school degree/GED,3,2.3333333333333335,3,3,100,3,Bachelors degree,Bachelors degree,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,White - Non-Hispanic,1,2,Married,1,200%+ FPL,East-North Central,0,1
1423,6,6,5,73,51,1.0,0.6666666666666666,5,5,4,1,4,4.0,5.0,1,5,0,0,I own my home,Less than $300,"$150,000-249,999",1,3,7,0,1,2,1,0,3,2,Some college/Associate,4,2.3333333333333335,5,3,99,3,Graduate/professional degree,Graduate/professional degree,0,0,0,1,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,2,Married,1,200%+ FPL,South Atlantic,0,1
1424,7,7,7,64,51,1.0,0.7777777777777778,5,4,4,1,4,4.25,4.0,1,5,1,0,I own my home,"$1,500-1,999","$250,000-399,999",3,4,5,0,1,2,1,0,5,0,Some college/Associate,0,4.0,4,4,95,4,Graduate/professional degree,Graduate/professional degree,1,0,0,0,0,0,1,0,0,0,0,0,0,Neither Active nor Veteran,25-34,White - Non-Hispanic,1,3,Married,1,200%+ FPL,East-North Central,0,1
1425,7,5,7,63,49,0.6666666666666666,0.6666666666666666,5,4,4,0,3,3.25,4.75,1,4,0,0,I own my home,Prefer not to say,"$150,000-249,999",99,4,7,0,1,2,1,0,0,1,Bachelors degree,4,1.6666666666666667,3,3,75,4,Bachelors degree,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,0,1,Married,1,<100% FPL,Pacific,0,0
1426,7,7,7,61,45,1.0,0.8888888888888888,5,5,3,1,4,1.75,3.5,1,6,1,1,I own my home,"$1,000-1,499","$400,000 or more",3,4,7,0,1,1,1,0,5,1,Some college/Associate,5,3.0,5,3,100,2,Graduate/professional degree,Graduate/professional degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,1,Divorced/Separated,1,200%+ FPL,East-North Central,0,1
1427,7,7,6,58,41,0.3333333333333333,0.4444444444444444,3,3,3,0,3,3.0,3.5,1,4,0,0,I own my home,Prefer not to say,I dont know,2,4,99,0,0,2,1,0,0,0,High school degree/GED,2,3.0,-1,3,50,3,Some college/Associate,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,62-69,White - Non-Hispanic,1,2,Married,0,200%+ FPL,New England,0,1
1428,5,5,5,51,48,1.0,0.7777777777777778,5,5,5,1,3,3.0,3.5,2,6,1,0,I own my home,"$1,000-1,499","$150,000-249,999",2,3,6,0,1,2,1,0,4,1,Some college/Associate,4,3.0,2,4,80,5,Bachelors degree,Bachelors degree,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,25-34,Other - Non-Hispanic,0,2,Married,1,200%+ FPL,South Atlantic,0,1
1429,6,7,7,58,53,1.0,0.8888888888888888,5,4,3,1,3,4.0,3.5,1,4,1,0,I own my home,"$1,500-1,999","$250,000-399,999",3,3,99,0,1,2,2,0,3,0,Graduate/professional degree,4,2.0,3,4,99,2,Bachelors degree,Bachelors degree,0,0,1,1,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,0,4,Married,1,200%+ FPL,New England,0,1
1430,4,2,7,35,32,1.0,0.6666666666666666,5,5,3,0,2,3.25,4.5,2,2,0,0,I own my home,Prefer not to say,"Less than $150,000",1,4,3,0,1,1,1,1,0,0,High school degree/GED,0,2.6666666666666665,3,4,50,3,High school degree/GED,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,62-69,White - Non-Hispanic,1,1,Widowed,0,<100% FPL,East-South Central,1,0
1431,6,6,7,59,40,1.0,0.7777777777777778,5,4,3,1,3,3.75,4.25,1,4,0,1,I own my home,"$1,500-1,999","$400,000 or more",2,4,5,0,1,1,2,0,1,0,Less than high school,0,4.0,4,4,90,4,Bachelors degree,Less than high school,0,0,0,0,1,0,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,Hispanic,1,2,Never married,1,200%+ FPL,South Atlantic,0,1
1432,7,7,7,69,50,1.0,0.8888888888888888,6,4,3,1,3,4.0,4.25,1,4,1,0,I own my home,"$1,000-1,499","$150,000-249,999",2,3,5,0,1,1,1,0,3,0,Some college/Associate,3,2.3333333333333335,4,2,90,4,Some college/Associate,Some college/Associate,0,0,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,White - Non-Hispanic,0,1,Never married,1,200%+ FPL,South Atlantic,0,0
1433,3,4,2,44,67,1.0,0.8888888888888888,5,5,4,1,3,3.75,5.0,1,5,1,0,I own my home,Prefer not to say,"$150,000-249,999",98,1,3,0,1,2,1,2,3,0,Bachelors degree,0,2.0,5,5,80,3,Bachelors degree,Bachelors degree,0,0,1,1,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,45-54,White - Non-Hispanic,0,4,Married,1,200%+ FPL,South Atlantic,0,1
1434,7,7,7,61,58,0.3333333333333333,0.3333333333333333,5,4,4,1,4,4.0,4.25,1,3,0,0,I own my home,$750-999,"Less than $150,000",2,4,3,0,0,2,2,0,4,0,Some college/Associate,2,3.0,3,3,85,3,Some college/Associate,Some college/Associate,0,1,0,0,0,1,0,0,0,0,0,0,0,Neither Active nor Veteran,35-44,Black - Non-Hispanic,1,3,Married,1,200%+ FPL,South Atlantic,0,1
1435,4,4,4,54,43,0.6666666666666666,0.7777777777777778,4,4,4,0,2,3.5,4.75,2,5,0,0,I own my home,Refused,"Less than $150,000",-1,4,5,0,1,2,1,0,0,1,High school degree/GED,2,2.3333333333333335,2,5,50,5,Bachelors degree,High school degree/GED,0,0,0,1,0,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,62-69,White - Non-Hispanic,1,3,Married,1,200%+ FPL,South Atlantic,0,1
1436,6,6,7,64,52,0.3333333333333333,0.6666666666666666,4,4,4,0,4,3.0,5.0,1,4,0,1,I own my home,"$1,500-1,999","$400,000 or more",2,3,5,0,1,1,1,0,4,0,Some college/Associate,3,3.3333333333333335,4,2,100,4,Bachelors degree,Some college/Associate,0,1,1,0,0,0,0,1,0,0,0,0,0,Neither Active nor Veteran,35-44,Hispanic,1,4,Married,1,200%+ FPL,Mid-Atlantic,0,1
1437,3,5,5,54,52,0.6666666666666666,0.6666666666666666,5,4,4,1,3,3.75,4.25,1,4,0,0,I rent,$750-999,Doesn't apply,-2,3,4,0,1,3,3,0,1,0,Less than high school,2,3.0,2,3,70,2,High school degree/GED,Less than high school,0,0,0,0,0,0,0,0,0,1,0,0,0,Neither Active nor Veteran,55-61,White - Non-Hispanic,0,5,Divorced/Separated,1,200%+ FPL,Pacific,1,1
1438,7,7,7,64,48,1.0,0.7777777777777778,5,5,5,1,4,3.75,5.0,1,6,0,0,I own my home,$300-499,"Less than $150,000",1,4,99,0,1,2,1,0,0,0,High school degree/GED,5,2.0,4,1,100,2,High school degree/GED,High school degree/GED,0,0,0,0,0,0,0,0,0,0,0,1,0,Neither Active nor Veteran,70-74,White - Non-Hispanic,1,2,Married,1,200%+ FPL,East-North Central,0,0
1439,4,3,4,46,40,1.0,0.4444444444444444,4,5,3,1,2,3.25,3.75,2,4,-1,0,I do not currently own or rent,I dont know,Doesn't apply,-2,2,99,0,0,1,1,0,1,0,Some college/Associate,5,2.3333333333333335,2,3,100,1,Bachelors degree,Some college/Associate,0,0,0,0,0,0,0,0,0,0,0,1,0,Spouse/dependent Veteran,75+,White - Non-Hispanic,1,5,Widowed,1,100%-199% FPL,Mid-Atlantic,0,1
